,Accuracy,Accuracy,Macro Precision,Macro Precision,Macro Recall,Macro Recall,Macro F1,Macro F1
,mean,std,mean,std,mean,std,mean,std
Model,,,,,,,,
Most-common-class baseline,0.1271943173333726,0.00781659955782841,0.01589928966667154,0.000977074944728544,0.125,0.0,0.02820185936141136,0.0015358274945546234
Random Forest,0.6397158603834822,0.026497226855273833,0.6602422609340184,0.02750523279056073,0.6463350124580488,0.02071121818918443,0.6497800758066646,0.023122200265273306
SVM,0.47542020047344513,0.017615897126462745,0.5112618493001264,0.015837708636149177,0.4872858777875953,0.013684627511461843,0.49018959054326894,0.014853856819799822
Soft Voting Ensemble,0.6656813669363648,0.02066537216877695,0.6849840088464755,0.021060696714067313,0.6696726250501724,0.012917922636431028,0.6744027704529435,0.016394871197627166
XGBoost,0.6733325077529686,0.01505824460677428,0.6935954938994673,0.013420096316114617,0.6781311668230304,0.01080699987701379,0.6835735886140112,0.011259994340257672
